 

stn;time;tre200h0;hns000hs;rre150h0;ure200h0;hto000hs;fu3010h0
STG;2021011213;0.8;-;0.0;83.1;-;23.0
STG;2021011214;1.2;-;0.0;83.9;-;22.7
STG;2021011215;1.2;-;0.1;86.5;-;20.2
STG;2021011216;1.0;-;0.8;90.7;-;18.7
STG;2021011217;1.1;-;0.6;90.4;-;20.2
STG;2021011218;1.1;-;0.4;90.7;-;19.8
STG;2021011219;1.2;-;0.4;90.4;-;19.8
STG;2021011220;1.1;-;0.9;90.8;-;18.4
STG;2021011221;1.4;-;0.1;89.2;-;17.3
STG;2021011222;1.2;-;0.4;90.1;-;15.8
STG;2021011223;0.6;-;1.3;95.2;-;11.5
STG;2021011300;0.6;-;1.0;94.8;-;10.8
STG;2021011301;0.2;-;0.8;97.6;-;11.2
STG;2021011302;0.0;-;0.9;97.6;-;10.8
STG;2021011303;-0.1;-;0.0;94.5;-;6.5
STG;2021011304;-0.3;-;0.2;97.0;-;7.9
STG;2021011305;-0.2;5;0.0;97.0;12;9.0
STG;2021011306;-0.2;-;0.2;94.9;-;10.4
STG;2021011307;-0.5;-;0.9;96.7;-;10.1
STG;2021011308;-0.3;-;0.0;92.3;-;10.8
STG;2021011309;-0.5;-;0.0;88.7;-;13.0
STG;2021011310;-0.6;-;0.0;85.4;-;10.8
STG;2021011311;-0.2;-;0.0;82.3;-;13.7
STG;2021011312;0.2;-;0.0;81.8;-;10.4
STG;2021011313;0.6;-;0.0;79.3;-;14.8
STG;2021011314;1.0;-;0.0;78.5;-;13.0
STG;2021011315;1.2;-;0.0;79.0;-;13.0
STG;2021011316;1.4;-;0.0;79.1;-;15.1
STG;2021011317;1.8;-;0.0;78.3;-;17.6
STG;2021011318;1.6;-;0.1;81.1;-;21.2
STG;2021011319;0.9;-;0.2;88.5;-;13.0
STG;2021011320;1.0;-;0.6;89.1;-;13.7
STG;2021011321;1.3;-;1.7;90.2;-;22.7
STG;2021011322;1.5;-;2.4;89.5;-;20.9
STG;2021011323;1.8;-;1.6;89.4;-;20.5
STG;2021011400;2.1;-;2.0;89.2;-;19.8
STG;2021011401;2.2;-;1.8;89.0;-;21.6
STG;2021011402;2.1;-;2.7;89.5;-;22.0
STG;2021011403;2.0;-;3.5;90.0;-;19.1
STG;2021011404;2.2;-;3.1;90.4;-;16.9
STG;2021011405;1.1;14;3.6;96.2;18;15.1
STG;2021011406;-0.8;-;4.7;98.6;-;7.2
STG;2021011407;-0.9;-;3.6;97.6;-;4.0
STG;2021011408;-0.9;-;2.7;97.9;-;2.9
STG;2021011409;-0.9;-;2.0;98.8;-;5.0
STG;2021011410;-1.1;-;2.3;99.4;-;5.0
STG;2021011411;-1.4;-;2.0;99.6;-;7.2
STG;2021011412;-2.3;-;1.5;98.0;-;10.1
STG;2021011413;-2.7;-;1.6;97.5;-;8.3
STG;2021011414;-3.0;-;1.5;96.3;-;8.6
STG;2021011415;-3.1;-;1.7;96.2;-;5.4
STG;2021011416;-3.0;-;2.0;97.0;-;2.5
STG;2021011417;-2.9;-;1.6;97.6;-;1.1
STG;2021011418;-2.8;-;0.9;97.4;-;0.7
STG;2021011419;-2.6;-;0.7;97.1;-;1.1
STG;2021011420;-2.5;-;1.7;98.2;-;1.1
STG;2021011421;-2.3;-;1.7;98.2;-;0.7
STG;2021011422;-2.4;-;1.4;98.5;-;0.7
STG;2021011423;-2.3;-;0.9;97.6;-;0.7
STG;2021011500;-2.1;-;1.4;98.5;-;1.1
STG;2021011501;-2.2;-;1.8;98.6;-;1.4
STG;2021011502;-2.3;-;2.3;98.6;-;1.8
STG;2021011503;-2.5;-;1.5;98.6;-;4.3
STG;2021011504;-2.7;-;1.5;98.2;-;5.0
STG;2021011505;-3.0;45;1.6;97.8;62;4.3
STG;2021011506;-3.2;-;1.2;98.3;-;4.0
STG;2021011507;-3.5;-;1.3;98.0;-;5.8
STG;2021011508;-3.8;-;1.3;98.1;-;4.7
STG;2021011509;-4.0;-;0.8;97.9;-;4.7
STG;2021011510;-4.2;-;0.6;96.8;-;5.4
STG;2021011511;-4.4;-;0.2;96.5;-;4.7
STG;2021011512;-5.3;-;0.0;98.3;-;5.4
STG;2021011513;-5.0;-;0.0;95.3;-;4.7
STG;2021011514;-5.0;-;0.1;94.9;-;7.6
STG;2021011515;-5.0;-;0.0;94.6;-;7.2
STG;2021011516;-5.1;-;0.0;93.9;-;4.3
STG;2021011517;-4.8;-;0.0;93.8;-;6.5
STG;2021011518;-5.0;-;0.0;95.5;-;1.8
STG;2021011519;-5.0;-;0.0;94.4;-;1.8
STG;2021011520;-5.2;-;0.0;96.7;-;2.9
STG;2021011521;-6.0;-;0.0;94.5;-;3.6
STG;2021011522;-7.3;-;0.0;89.9;-;2.9
STG;2021011523;-7.2;-;0.0;92.1;-;2.5
STG;2021011600;-7.2;-;0.0;90.4;-;2.5
STG;2021011601;-6.6;-;0.0;89.6;-;4.7
STG;2021011602;-7.3;-;0.0;91.7;-;5.4
STG;2021011603;-7.6;-;0.0;91.8;-;4.3
STG;2021011604;-8.3;-;0.0;89.9;-;2.5
STG;2021011605;-8.0;4;0.0;90.8;65;3.6
STG;2021011606;-8.3;-;0.0;89.9;-;3.6
STG;2021011607;-8.4;-;0.0;86.6;-;3.2
STG;2021011608;-8.5;-;0.0;85.6;-;4.0
STG;2021011609;-8.0;-;0.0;87.0;-;2.2
STG;2021011610;-7.4;-;0.0;87.3;-;2.2
STG;2021011611;-6.6;-;0.0;87.1;-;1.1
STG;2021011612;-5.8;-;0.0;85.1;-;1.1
STG;2021011613;-5.3;-;0.0;86.0;-;1.4
STG;2021011614;-4.9;-;0.0;91.2;-;1.1
STG;2021011615;-4.9;-;0.0;93.2;-;1.1
STG;2021011616;-5.7;-;0.0;88.3;-;2.2
STG;2021011617;-6.1;-;0.0;85.5;-;4.0
STG;2021011618;-6.3;-;0.0;86.0;-;3.2
STG;2021011619;-7.1;-;0.0;89.9;-;0.4
STG;2021011620;-6.9;-;0.0;90.6;-;1.1
STG;2021011621;-6.0;-;0.0;86.0;-;2.2
STG;2021011622;-5.3;-;0.0;83.5;-;4.0
STG;2021011623;-3.6;-;0.1;77.9;-;5.4
STG;2021011700;-3.8;-;0.5;89.0;-;3.6
STG;2021011701;-3.8;-;0.6;89.9;-;5.0
STG;2021011702;-3.7;-;0.9;91.7;-;3.6
STG;2021011703;-3.8;-;1.3;94.4;-;2.9
STG;2021011704;-2.4;-;0.3;89.5;-;6.5
STG;2021011705;-1.6;8;0.3;90.3;72;5.8
STG;2021011706;-1.3;-;1.5;92.7;-;5.4
STG;2021011707;-0.9;-;0.9;94.1;-;11.2
STG;2021011708;-1.2;-;1.4;97.0;-;7.6
STG;2021011709;-0.8;-;1.4;96.6;-;9.7
STG;2021011710;-0.5;-;1.3;96.3;-;11.5
STG;2021011711;-0.4;-;1.7;95.8;-;11.9
STG;2021011712;-0.4;-;0.8;95.0;-;14.0
STG;2021011713;-0.4;-;1.6;95.9;-;8.3
STG;2021011714;-0.4;-;1.8;96.2;-;8.3
STG;2021011715;-0.3;-;0.8;95.5;-;8.6
STG;2021011716;-0.1;-;0.1;93.2;-;6.8
STG;2021011717;-0.1;-;0.0;90.9;-;6.8
STG;2021011718;-0.3;-;0.0;91.7;-;7.6
STG;2021011719;-0.5;-;0.1;94.0;-;7.9
STG;2021011720;-0.5;-;0.0;94.0;-;8.6
STG;2021011721;-0.3;-;0.1;91.8;-;6.5
STG;2021011722;-0.2;-;0.0;90.1;-;6.5
STG;2021011723;-0.3;-;0.0;92.2;-;7.2
STG;2021011800;-0.5;-;0.0;92.7;-;6.1
STG;2021011801;-0.6;-;0.0;89.3;-;7.2
STG;2021011802;-0.7;-;0.0;87.6;-;7.6
STG;2021011803;-0.7;-;0.0;88.9;-;7.2
STG;2021011804;-0.6;-;0.0;86.3;-;9.0
STG;2021011805;-1.0;12;0.0;88.1;75;7.6
STG;2021011806;-1.1;-;0.0;88.8;-;7.2
STG;2021011807;-1.1;-;0.0;90.1;-;8.3
STG;2021011808;-1.1;-;0.0;89.8;-;6.1
STG;2021011809;-0.9;-;0.0;86.6;-;7.2
STG;2021011810;-0.6;-;0.0;82.3;-;6.8
STG;2021011811;-0.3;-;0.0;78.7;-;6.8
STG;2021011812;-0.4;-;0.0;81.5;-;6.8
STG;2021011813;-0.4;-;0.0;81.3;-;6.1
STG;2021011814;-0.5;-;0.0;81.9;-;5.0
STG;2021011815;-0.6;-;0.0;82.2;-;4.0
STG;2021011816;-0.7;-;0.0;81.1;-;5.0
STG;2021011817;-1.1;-;0.0;81.2;-;5.0
STG;2021011818;-1.9;-;0.0;81.4;-;5.0
STG;2021011819;-2.5;-;0.0;84.7;-;4.7
STG;2021011820;-3.1;-;0.0;84.7;-;3.6
STG;2021011821;-2.6;-;0.0;84.5;-;2.2
STG;2021011822;-2.6;-;0.0;81.7;-;4.0
STG;2021011823;-3.0;-;0.0;80.7;-;4.0
STG;2021011900;-3.4;-;0.0;82.9;-;6.8
STG;2021011901;-3.8;-;0.0;82.6;-;4.3
STG;2021011902;-3.8;-;0.0;81.0;-;5.4
STG;2021011903;-4.1;-;0.0;83.0;-;6.5
STG;2021011904;-4.3;-;0.0;81.4;-;5.8
STG;2021011905;-4.2;0;0.0;79.8;75;4.3
STG;2021011906;-4.0;-;0.0;79.3;-;5.4
STG;2021011907;-3.9;-;0.0;79.6;-;2.5
STG;2021011908;-4.1;-;0.0;80.9;-;2.9
STG;2021011909;-3.4;-;0.0;78.1;-;2.5
STG;2021011910;-2.2;-;0.0;74.1;-;2.2
STG;2021011911;-1.6;-;0.0;77.4;-;2.9
STG;2021011912;1.1;-;0.0;65.5;-;6.5
STG;2021011913;1.4;-;0.0;69.6;-;5.4
STG;2021011914;4.4;-;0.0;45.8;-;11.5
STG;2021011915;4.4;-;0.0;46.3;-;12.2
STG;2021011916;2.9;-;0.0;60.6;-;5.4
STG;2021011917;3.5;-;0.0;54.2;-;13.0
STG;2021011918;3.6;-;0.0;56.4;-;9.7
STG;2021011919;2.9;-;0.0;64.5;-;8.3
STG;2021011920;2.7;-;0.0;65.3;-;11.9
STG;2021011921;3.6;-;0.0;54.4;-;10.4
STG;2021011922;3.7;-;0.0;52.4;-;11.9
STG;2021011923;4.0;-;0.0;49.4;-;12.2
STG;2021012000;4.9;-;0.0;45.8;-;15.1
STG;2021012001;4.1;-;0.0;49.4;-;10.8
STG;2021012002;2.9;-;0.0;56.2;-;4.7
STG;2021012003;1.3;-;0.0;64.6;-;2.5
STG;2021012004;1.4;-;0.0;64.9;-;3.6
STG;2021012005;1.0;0;0.0;65.4;62;2.2
STG;2021012006;1.3;-;0.0;65.3;-;2.5
STG;2021012007;1.6;-;0.0;62.9;-;2.9
STG;2021012008;1.1;-;0.0;67.1;-;2.9
STG;2021012009;2.2;-;0.0;60.4;-;3.2
STG;2021012010;2.7;-;0.0;58.4;-;1.4
STG;2021012011;3.2;-;0.0;60.9;-;3.6
STG;2021012012;4.3;-;0.0;57.4;-;4.0
STG;2021012013;5.5;-;0.0;51.5;-;8.6
STG;2021012014;3.3;-;0.0;57.0;-;2.9
STG;2021012015;3.6;-;0.0;54.9;-;4.0
STG;2021012016;2.6;-;0.0;56.2;-;2.9
STG;2021012017;2.2;-;0.0;57.0;-;6.5
STG;2021012018;6.1;-;0.0;42.3;-;13.0
STG;2021012019;7.3;-;0.0;38.2;-;32.4
STG;2021012020;7.5;-;0.0;38.6;-;45.0
STG;2021012021;7.6;-;0.0;38.5;-;40.3
STG;2021012022;8.0;-;0.0;37.9;-;40.7
STG;2021012023;8.1;-;0.0;38.3;-;41.0
STG;2021012100;8.1;-;0.0;39.2;-;41.8
STG;2021012101;8.1;-;0.0;40.1;-;34.2
STG;2021012102;8.2;-;0.0;39.8;-;25.9
STG;2021012103;8.1;-;0.0;40.1;-;13.0
STG;2021012104;8.3;-;0.0;38.2;-;20.9
STG;2021012105;8.5;0;0.0;37.3;50;23.0
STG;2021012106;8.2;-;0.0;38.4;-;36.4
STG;2021012107;8.1;-;0.0;38.8;-;30.2
STG;2021012108;8.2;-;0.0;38.8;-;29.5
STG;2021012109;7.9;-;0.0;41.0;-;13.3
STG;2021012110;8.8;-;0.0;38.4;-;22.3
STG;2021012111;8.8;-;0.0;39.8;-;7.9
STG;2021012112;6.8;-;0.0;49.9;-;5.4
STG;2021012113;8.8;-;0.0;42.5;-;6.1
STG;2021012114;7.8;-;0.0;49.6;-;6.8
STG;2021012115;6.4;-;0.0;55.4;-;3.6
STG;2021012116;6.4;-;0.0;55.5;-;4.3
STG;2021012117;5.6;-;0.0;58.4;-;3.2
STG;2021012118;5.3;-;0.0;58.7;-;2.2
STG;2021012119;7.8;-;0.0;48.4;-;14.8
STG;2021012120;9.2;-;0.0;43.4;-;30.2
STG;2021012121;9.4;-;0.0;43.3;-;36.7
STG;2021012122;7.9;-;0.0;47.3;-;11.9
STG;2021012123;6.1;-;0.0;53.9;-;7.6
STG;2021012200;6.7;-;0.0;51.2;-;15.5
STG;2021012201;6.7;-;0.0;52.6;-;16.2
STG;2021012202;5.2;-;0.0;61.1;-;12.2
STG;2021012203;4.8;-;0.0;74.5;-;14.8
STG;2021012204;6.2;-;0.0;62.5;-;17.6
STG;2021012205;6.6;0;0.0;55.7;38;15.1
STG;2021012206;6.7;-;0.0;54.2;-;7.2
STG;2021012207;7.1;-;0.0;52.8;-;8.6
STG;2021012208;6.7;-;0.0;55.7;-;16.9
STG;2021012209;8.4;-;0.0;45.1;-;18.0
STG;2021012210;10.0;-;0.0;37.0;-;26.6
STG;2021012211;10.3;-;0.0;35.4;-;30.2
STG;2021012212;10.4;-;0.0;34.1;-;29.5
STG;2021012213;10.4;-;0.0;33.7;-;28.1
STG;2021012214;9.7;-;0.0;37.6;-;15.8
STG;2021012215;6.8;-;0.0;55.3;-;5.4
STG;2021012216;6.6;-;0.0;57.3;-;3.6
STG;2021012217;4.8;-;0.0;65.8;-;3.6
STG;2021012218;4.6;-;0.0;67.5;-;6.8
STG;2021012219;4.3;-;0.0;69.4;-;7.2
STG;2021012220;4.7;-;0.0;66.3;-;4.0
STG;2021012221;4.4;-;0.0;69.1;-;4.3
STG;2021012222;3.6;-;0.0;79.3;-;6.1
STG;2021012223;3.0;-;1.5;91.7;-;7.9
STG;2021012300;2.3;-;3.2;94.9;-;13.7
STG;2021012301;0.6;-;2.2;94.7;-;21.2
STG;2021012302;-0.1;-;0.8;93.5;-;20.2
STG;2021012303;-0.2;-;0.6;93.3;-;18.0
STG;2021012304;-0.3;-;0.7;94.3;-;13.3
STG;2021012305;-0.3;4;0.4;93.7;30;10.8
STG;2021012306;-0.2;-;0.0;86.7;-;10.4
STG;2021012307;-0.4;-;0.0;82.8;-;10.1
STG;2021012308;0.1;-;0.0;77.4;-;9.0
STG;2021012309;0.6;-;0.0;72.6;-;9.4
STG;2021012310;0.7;-;0.0;74.2;-;4.0
STG;2021012311;0.9;-;0.0;71.3;-;4.3
STG;2021012312;0.8;-;0.0;74.1;-;4.0
STG;2021012313;0.9;-;0.0;80.4;-;1.4
STG;2021012314;1.1;-;0.0;80.2;-;3.2
STG;2021012315;1.7;-;0.0;63.2;-;4.7
STG;2021012316;0.5;-;0.0;78.4;-;6.8
STG;2021012317;0.3;-;0.0;74.4;-;4.0
STG;2021012318;-0.5;-;0.0;87.6;-;9.4
STG;2021012319;0.3;-;0.3;83.6;-;10.8
STG;2021012320;0.2;-;0.0;82.7;-;10.4
STG;2021012321;0.7;-;0.0;75.8;-;10.4
STG;2021012322;0.8;-;0.0;72.5;-;10.4
STG;2021012323;0.8;-;0.0;79.2;-;11.9
STG;2021012400;1.3;-;0.0;77.9;-;16.6
STG;2021012401;1.2;-;0.1;81.1;-;14.4
STG;2021012402;0.6;-;0.2;87.2;-;11.5
STG;2021012403;1.0;-;0.0;75.7;-;20.5
STG;2021012404;-0.4;-;0.4;89.8;-;23.0
STG;2021012405;-0.8;2;0.0;83.0;27;14.4
STG;2021012406;-1.2;-;0.0;78.1;-;21.6
STG;2021012407;-1.7;-;0.0;78.8;-;24.5
STG;2021012408;-2.3;-;0.0;72.0;-;20.2
STG;2021012409;-2.3;-;0.0;63.6;-;16.2
STG;2021012410;-1.9;-;0.0;60.2;-;15.1
STG;2021012411;-1.6;-;0.0;58.6;-;18.7
STG;2021012412;-1.1;-;0.0;56.5;-;18.7
STG;2021012413;-0.8;-;0.0;56.6;-;17.3
STG;2021012414;-0.5;-;0.0;55.4;-;9.4
STG;2021012415;-0.5;-;0.0;58.8;-;6.5
STG;2021012416;-1.1;-;0.0;62.0;-;9.4
STG;2021012417;-1.9;-;0.0;63.1;-;8.3
STG;2021012418;-2.6;-;0.0;68.2;-;7.9
STG;2021012419;-3.0;-;0.0;57.3;-;5.8
STG;2021012420;-3.1;-;0.0;53.4;-;2.5
STG;2021012421;-2.4;-;0.0;47.6;-;3.2
STG;2021012422;-2.1;-;0.0;46.9;-;4.0
STG;2021012423;-1.5;-;0.0;45.9;-;6.1
STG;2021012500;-1.1;-;0.0;52.5;-;5.0
STG;2021012501;-1.4;-;0.0;56.0;-;2.9
STG;2021012502;-1.5;-;0.0;62.8;-;6.1
STG;2021012503;-1.7;-;0.1;73.0;-;6.8
STG;2021012504;-1.5;-;0.1;85.3;-;10.1
STG;2021012505;-0.9;2;0.1;77.0;28;13.7
STG;2021012506;-1.2;-;0.4;83.3;-;10.4
STG;2021012507;-1.2;-;0.1;85.4;-;11.5
STG;2021012508;-1.5;-;0.6;88.2;-;14.8
STG;2021012509;-1.1;-;0.0;80.2;-;16.6
STG;2021012510;-1.0;-;0.0;77.2;-;14.8
STG;2021012511;-1.1;-;0.0;78.3;-;14.0
STG;2021012512;-1.1;-;0.0;75.9;-;15.1
STG;2021012513;-1.6;-;0.8;84.3;-;15.8
STG;2021012514;-1.2;-;0.0;75.8;-;9.7
STG;2021012515;-1.8;-;0.8;85.8;-;14.4
STG;2021012516;-2.2;-;0.2;87.8;-;10.1
STG;2021012517;-2.1;-;0.0;84.4;-;10.4
STG;2021012518;-2.1;-;0.0;83.1;-;11.9
STG;2021012519;-2.0;-;0.0;83.0;-;9.0
STG;2021012520;-2.2;-;0.5;90.2;-;10.4
STG;2021012521;-2.3;-;1.3;94.5;-;11.5
STG;2021012522;-2.2;-;0.6;91.1;-;12.2
STG;2021012523;-2.4;-;0.0;92.6;-;10.4
STG;2021012600;-2.3;-;0.0;89.3;-;11.9
STG;2021012601;-2.3;-;0.1;86.6;-;9.0
STG;2021012602;-2.4;-;0.1;88.8;-;10.4
STG;2021012603;-2.6;-;0.2;91.5;-;10.8
STG;2021012604;-2.6;-;0.0;88.0;-;14.4
STG;2021012605;-2.9;8;0.0;86.8;33;12.2
STG;2021012606;-2.8;-;0.0;84.4;-;14.4
STG;2021012607;-2.9;-;0.0;81.1;-;20.2
STG;2021012608;-3.0;-;0.1;74.1;-;17.6
STG;2021012609;-2.9;-;0.0;69.2;-;17.6
STG;2021012610;-2.7;-;0.0;69.5;-;14.4
STG;2021012611;-2.2;-;0.0;65.9;-;16.9
STG;2021012612;-1.9;-;0.0;64.6;-;16.6
STG;2021012613;-1.6;-;0.0;63.9;-;16.2
STG;2021012614;-1.5;-;0.0;61.1;-;15.1
STG;2021012615;-1.4;-;0.0;59.2;-;14.8
STG;2021012616;-1.7;-;0.0;59.9;-;13.0
STG;2021012617;-1.9;-;0.0;63.3;-;12.2
STG;2021012618;-2.2;-;0.0;63.8;-;12.2
STG;2021012619;-2.0;-;0.0;62.4;-;10.8
STG;2021012620;-1.8;-;0.0;59.1;-;9.7
STG;2021012621;-1.9;-;0.0;56.5;-;9.0
STG;2021012622;-2.5;-;0.0;58.5;-;7.2
STG;2021012623;-2.3;-;0.0;58.4;-;7.6
STG;2021012700;-2.2;-;0.0;57.0;-;6.5
STG;2021012701;-3.2;-;0.0;58.6;-;5.0
STG;2021012702;-3.3;-;0.0;58.7;-;2.5
STG;2021012703;-3.6;-;0.0;63.6;-;2.2
STG;2021012704;-2.9;-;0.0;58.0;-;1.4
STG;2021012705;-3.3;0;0.0;61.0;30;1.8
STG;2021012706;-3.5;-;0.0;66.2;-;4.0
STG;2021012707;-2.6;-;0.0;58.7;-;8.3
STG;2021012708;-1.8;-;0.0;53.2;-;6.1
STG;2021012709;-1.8;-;0.0;57.9;-;4.0
STG;2021012710;-2.8;-;0.6;85.2;-;6.1
STG;2021012711;-2.5;-;1.0;87.3;-;6.5
STG;2021012712;-2.0;-;0.8;86.0;-;8.6
STG;2021012713;-1.4;-;0.6;88.2;-;7.6
STG;2021012714;-1.2;-;0.3;90.2;-;6.1
STG;2021012715;-0.7;-;0.1;87.6;-;10.1
STG;2021012716;-0.3;-;0.2;87.6;-;9.4
STG;2021012717;0.3;-;0.1;88.0;-;11.5
STG;2021012718;0.6;-;0.0;90.0;-;10.8
STG;2021012719;0.9;-;0.5;91.3;-;11.9
STG;2021012720;1.2;-;0.0;91.0;-;9.0
STG;2021012721;1.2;-;0.5;94.3;-;8.6
STG;2021012722;1.5;-;0.5;93.5;-;8.3
STG;2021012723;1.6;-;0.1;92.9;-;8.3
STG;2021012800;1.6;-;0.0;93.2;-;10.1
STG;2021012801;1.7;-;0.1;93.5;-;10.4
STG;2021012802;2.0;-;0.2;92.7;-;10.4
STG;2021012803;2.3;-;0.8;92.5;-;10.4
STG;2021012804;2.7;-;1.1;90.0;-;9.7
STG;2021012805;3.0;0;0.4;88.9;22;11.9
STG;2021012806;3.3;-;0.5;87.4;-;13.7
STG;2021012807;3.6;-;1.2;87.1;-;13.7
STG;2021012808;3.9;-;1.6;87.5;-;8.6
STG;2021012809;4.1;-;1.6;87.0;-;11.2
STG;2021012810;4.8;-;0.9;85.5;-;14.4
STG;2021012811;5.8;-;0.5;85.4;-;25.2
STG;2021012812;6.0;-;0.9;83.9;-;26.6
STG;2021012813;5.7;-;0.2;85.3;-;25.2
STG;2021012814;5.8;-;1.2;89.0;-;22.7
STG;2021012815;6.3;-;0.0;88.5;-;21.6
STG;2021012816;6.5;-;0.4;88.8;-;22.3
STG;2021012817;6.8;-;0.6;87.5;-;19.4
STG;2021012818;7.0;-;0.7;88.1;-;17.6
STG;2021012819;7.6;-;0.0;82.7;-;23.0
STG;2021012820;7.5;-;0.0;83.0;-;20.5
STG;2021012821;7.2;-;0.0;85.0;-;18.7
STG;2021012822;7.0;-;0.5;86.0;-;17.6
STG;2021012823;6.9;-;0.7;87.5;-;16.9
STG;2021012900;6.8;-;0.2;88.8;-;17.3
STG;2021012901;6.6;-;0.7;88.2;-;14.4
STG;2021012902;7.1;-;0.0;81.9;-;15.1
STG;2021012903;6.9;-;0.1;79.6;-;16.6
STG;2021012904;6.0;-;0.5;84.0;-;14.4
STG;2021012905;5.5;0;0.1;85.1;10;7.6
STG;2021012906;6.5;-;0.4;81.9;-;20.9
STG;2021012907;6.8;-;2.0;83.1;-;24.1
STG;2021012908;6.4;-;0.1;81.4;-;24.8
STG;2021012909;6.2;-;0.1;79.1;-;27.4
STG;2021012910;5.3;-;3.0;88.8;-;19.4
STG;2021012911;6.0;-;0.4;79.5;-;23.0
STG;2021012912;6.0;-;0.2;75.7;-;25.9
STG;2021012913;3.8;-;1.0;86.2;-;23.4
STG;2021012914;4.9;-;0.0;78.9;-;22.0
STG;2021012915;5.6;-;0.0;74.8;-;24.5
STG;2021012916;5.3;-;0.1;75.6;-;23.0
STG;2021012917;5.0;-;0.0;77.2;-;18.4
STG;2021012918;3.6;-;1.3;85.8;-;17.3
STG;2021012919;3.4;-;1.9;88.0;-;22.7
STG;2021012920;1.4;-;4.3;93.2;-;20.5
STG;2021012921;2.6;-;0.6;89.6;-;18.0
STG;2021012922;3.4;-;0.1;87.0;-;20.2
STG;2021012923;3.9;-;0.0;86.3;-;18.7
STG;2021013000;3.9;-;0.0;86.5;-;20.2
STG;2021013001;3.8;-;0.1;87.1;-;17.3
STG;2021013002;3.7;-;0.1;86.3;-;17.6
STG;2021013003;3.8;-;0.0;81.4;-;17.6
STG;2021013004;3.8;-;0.0;77.1;-;15.1
STG;2021013005;4.0;0;0.0;74.3;5;12.2
STG;2021013006;4.0;-;0.0;76.4;-;14.0
STG;2021013007;3.9;-;0.0;78.3;-;10.1
STG;2021013008;4.0;-;0.0;78.4;-;9.4
STG;2021013009;4.2;-;0.0;76.7;-;9.0
STG;2021013010;4.4;-;0.0;75.6;-;5.4
STG;2021013011;4.8;-;0.0;74.0;-;3.6
STG;2021013012;4.7;-;0.0;75.2;-;2.2
STG;2021013013;3.9;-;1.5;83.4;-;5.4
STG;2021013014;3.0;-;1.5;94.5;-;3.6
STG;2021013015;3.8;-;1.8;91.4;-;4.7
STG;2021013016;4.6;-;2.6;87.9;-;11.5
STG;2021013017;4.3;-;2.1;88.0;-;11.9
STG;2021013018;4.3;-;1.3;88.2;-;11.5
STG;2021013019;4.4;-;1.3;85.6;-;13.7
STG;2021013020;4.3;-;0.7;87.0;-;12.2
STG;2021013021;4.3;-;0.6;87.6;-;12.2
STG;2021013022;4.0;-;1.2;89.4;-;13.0
STG;2021013023;3.7;-;1.2;89.5;-;13.7
STG;2021013100;3.8;-;0.0;88.2;-;15.5
STG;2021013101;4.0;-;0.0;88.7;-;13.7
STG;2021013102;4.1;-;0.0;88.1;-;12.2
STG;2021013103;4.1;-;0.0;86.1;-;13.3
STG;2021013104;4.3;-;0.0;83.5;-;11.5
STG;2021013105;3.9;0;0.0;87.0;2;4.3
STG;2021013106;3.1;-;0.4;93.6;-;2.5
STG;2021013107;3.1;-;0.1;94.9;-;3.6
STG;2021013108;3.1;-;0.6;97.3;-;1.4
STG;2021013109;3.6;-;0.3;95.8;-;1.8
STG;2021013110;4.0;-;0.3;94.2;-;1.1
STG;2021013111;4.4;-;0.1;90.1;-;3.6
STG;2021013112;4.3;-;0.2;89.3;-;5.0
STG;2021013113;4.5;-;0.1;89.1;-;5.0
STG;2021013114;4.8;-;0.1;89.7;-;7.2
STG;2021013115;5.1;-;0.0;86.5;-;5.8
STG;2021013116;4.7;-;0.0;88.2;-;4.7
STG;2021013117;3.9;-;0.0;92.4;-;2.2
STG;2021013118;3.6;-;0.0;91.1;-;4.7
STG;2021013119;3.9;-;0.0;86.0;-;7.9
STG;2021013120;3.5;-;0.0;84.3;-;10.1
STG;2021013121;2.6;-;0.0;87.8;-;8.3
STG;2021013122;3.1;-;0.0;85.5;-;8.3
STG;2021013123;3.2;-;0.0;85.1;-;2.9
STG;2021020100;2.9;-;0.0;88.9;-;3.2
STG;2021020101;2.9;-;0.0;88.4;-;4.0
STG;2021020102;3.5;-;0.0;82.6;-;5.4
STG;2021020103;3.6;-;0.0;80.5;-;4.7
STG;2021020104;3.0;-;0.0;86.3;-;2.9
STG;2021020105;2.8;0;0.0;88.0;0;6.1
STG;2021020106;3.2;-;0.1;87.5;-;2.9
STG;2021020107;2.7;-;0.0;93.1;-;3.2
STG;2021020108;3.5;-;0.3;89.8;-;2.9
STG;2021020109;4.8;-;0.0;83.7;-;3.2
STG;2021020110;5.1;-;0.0;85.0;-;4.7
STG;2021020111;5.1;-;0.2;78.4;-;8.3
STG;2021020112;6.2;-;0.1;75.9;-;7.2
STG;2021020113;6.3;-;0.3;78.6;-;6.8
STG;2021020114;5.6;-;0.5;85.9;-;9.4
STG;2021020115;4.9;-;1.1;86.2;-;14.0
STG;2021020116;4.4;-;0.7;86.5;-;11.9
STG;2021020117;4.7;-;0.0;84.2;-;12.6
STG;2021020118;5.5;-;0.1;81.2;-;13.0
STG;2021020119;5.2;-;2.1;87.5;-;13.7
STG;2021020120;4.8;-;0.9;88.4;-;10.8
STG;2021020121;5.0;-;1.0;89.7;-;12.2
STG;2021020122;5.1;-;0.4;90.1;-;14.0
