ORT-ID;BEZEICHNUNG;STANDORT;DATUM;WOCHENTAG;ARBEITSTAG;KENNZAHL;RICHTUNG;ORT-RICHTUNG ID;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;TAGESTOTAL
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-08-19;Sonntag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);5;109215;14;10;13;11;4;4;6;9;23;38;46;52;60;69;45;52;62;67;63;37;49;35;17;8;794
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-08-20;Montag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";6;109216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-08-21;Dienstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";5;109215;3;2;2;0;4;18;46;119;140;80;85;90;84;99;84;96;80;124;133;80;49;49;32;9;1508
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-08-21;Dienstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";6;109216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-08-22;Mittwoch;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";3;109213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-08-22;Mittwoch;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";5;109215;6;0;1;2;2;11;51;113;122;83;70;100;102;114;84;94;90;131;132;73;58;47;23;14;1523
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-08-23;Donnerstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";1;109211;1;2;2;0;2;5;16;68;65;56;34;81;56;55;43;53;69;167;94;47;28;17;13;7;981
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-08-23;Donnerstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";2;109212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-08-24;Freitag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";1;109211;3;2;0;1;4;6;22;65;70;57;63;75;57;68;81;78;105;141;103;44;19;13;10;12;1099
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-08-26;Sonntag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);1;109211;5;4;3;4;1;0;2;4;8;18;27;25;21;30;41;45;32;35;36;27;26;14;11;9;428
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-08-29;Mittwoch;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";1;109211;3;1;1;0;4;7;19;77;87;49;60;72;74;70;56;57;85;222;159;53;34;19;9;9;1227
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-08-29;Mittwoch;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";2;109212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-08-30;Donnerstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";1;109211;4;1;0;0;2;6;22;87;77;41;63;73;50;65;50;72;83;189;113;55;32;20;16;7;1128
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-08-30;Donnerstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";5;109215;4;2;3;2;2;17;60;133;139;104;77;89;101;123;87;94;117;132;150;68;52;43;52;45;1696
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-08-31;Freitag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";6;109216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-09-01;Samstag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);2;109212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-09-03;Montag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";6;109216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-09-04;Dienstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";4;109214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-09-04;Dienstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";5;109215;8;1;0;1;2;14;62;119;145;72;76;78;102;127;86;81;96;126;105;70;44;34;32;10;1491
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-09-05;Mittwoch;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";1;109211;1;2;0;0;5;4;27;72;74;65;48;69;73;67;58;69;96;180;99;51;23;24;15;5;1127
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-09-05;Mittwoch;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";5;109215;5;1;1;1;3;13;62;126;123;94;82;87;100;127;106;93;108;129;129;79;51;45;17;11;1593
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-09-06;Donnerstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";1;109211;2;1;0;0;1;4;27;74;100;50;58;64;51;63;46;73;95;140;78;42;25;19;9;6;1028
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-09-06;Donnerstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";4;109214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-09-08;Samstag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);2;109212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-09-08;Samstag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);4;109214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-09-09;Sonntag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);1;109211;3;5;0;1;2;2;2;6;13;25;36;29;31;25;52;51;47;41;47;39;25;16;7;2;507
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-09-09;Sonntag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);4;109214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-09-11;Dienstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";1;109211;2;1;1;0;1;8;9;84;82;49;54;68;48;76;53;67;98;148;90;49;19;20;14;6;1047
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-09-11;Dienstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";6;109216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-09-12;Mittwoch;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";2;109212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-09-12;Mittwoch;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";5;109215;8;3;0;4;2;16;49;133;143;86;62;100;111;96;95;81;89;134;126;72;61;40;39;14;1564
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-09-12;Mittwoch;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";6;109216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-09-13;Donnerstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";4;109214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-09-14;Freitag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";1;109211;2;4;0;2;3;8;30;80;75;54;51;75;48;71;83;76;129;178;102;48;30;28;20;19;1216
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-09-14;Freitag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";2;109212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-09-14;Freitag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";3;109213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-09-17;Montag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";1;109211;1;1;0;1;3;5;22;85;69;51;56;63;49;69;67;79;105;191;194;62;39;30;18;9;1269
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-09-17;Montag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";6;109216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-09-20;Donnerstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";1;109211;6;1;5;3;3;6;21;77;74;53;56;84;62;70;72;71;111;165;105;46;31;26;14;5;1167
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-09-22;Samstag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);1;109211;5;5;2;2;3;3;2;19;36;38;44;45;44;56;43;43;48;39;36;18;12;9;14;12;578
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-09-22;Samstag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);3;109213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-09-23;Sonntag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);1;109211;7;4;6;4;2;1;4;8;11;26;27;41;38;32;33;38;47;60;44;37;43;22;11;3;549
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-09-24;Montag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";1;109211;4;1;0;0;2;8;27;79;88;53;49;72;56;75;63;77;80;155;112;49;29;23;13;5;1120
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-09-25;Dienstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";2;109212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-09-27;Donnerstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";2;109212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-09-27;Donnerstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";3;109213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-09-27;Donnerstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";4;109214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-09-28;Freitag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";2;109212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-09-28;Freitag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";3;109213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-09-28;Freitag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";4;109214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-09-29;Samstag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);1;109211;7;3;2;0;4;2;8;27;27;33;42;55;52;51;54;49;51;54;33;29;19;19;12;6;639
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-09-29;Samstag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);2;109212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-09-29;Samstag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);5;109215;17;11;5;6;6;5;21;22;34;57;105;81;118;81;106;82;110;58;50;51;33;39;25;13;1136
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-09-30;Sonntag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);1;109211;5;8;3;6;2;4;2;8;14;23;28;34;37;31;39;47;40;48;32;52;23;9;16;5;516
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-09-30;Sonntag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);4;109214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-10-01;Montag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";2;109212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-10-01;Montag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";5;109215;1;4;1;0;1;12;56;127;105;77;71;94;85;115;70;83;87;119;107;78;42;27;19;20;1401
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-10-01;Montag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";6;109216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-10-02;Dienstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";1;109211;1;1;0;3;4;3;14;68;54;66;61;52;46;67;68;59;83;129;82;51;18;22;14;9;975
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-10-03;Mittwoch;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";2;109212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-10-04;Donnerstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";1;109211;4;1;5;2;4;4;13;52;58;44;43;58;51;50;49;55;90;107;85;56;25;26;14;9;905
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-10-04;Donnerstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";5;109215;7;6;2;5;3;12;50;128;104;88;55;86;86;85;87;84;86;115;90;61;52;28;28;23;1371
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-10-04;Donnerstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";6;109216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-10-05;Freitag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";4;109214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-10-05;Freitag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";5;109215;8;2;0;1;7;12;46;154;109;88;84;81;93;98;85;84;86;115;86;59;52;45;31;22;1448
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-10-06;Samstag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);4;109214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-10-06;Samstag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);6;109216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-10-07;Sonntag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);5;109215;6;9;10;4;1;3;9;6;12;24;36;47;41;40;74;64;74;61;50;42;36;27;22;6;704
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-10-08;Montag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";2;109212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-10-09;Dienstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";2;109212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-10-09;Dienstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";3;109213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-10-09;Dienstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";5;109215;7;4;0;2;3;17;37;108;127;97;76;101;84;115;90;65;102;141;136;93;41;31;25;13;1515
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-10-11;Donnerstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";1;109211;0;0;0;0;0;0;1;4;1;1;3;5;3;6;1;4;5;1;1;1;0;0;0;0;37
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-10-12;Freitag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";3;109213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-10-13;Samstag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);2;109212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-10-13;Samstag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);3;109213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-10-14;Sonntag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);1;109211;0;0;0;0;0;0;0;0;0;0;1;0;0;2;5;2;2;5;1;3;3;0;1;0;25
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-10-15;Montag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";5;109215;4;2;0;1;5;18;45;132;107;92;99;107;106;117;110;87;93;145;128;72;26;33;21;14;1564
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-10-15;Montag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";6;109216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-10-18;Donnerstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";2;109212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-10-20;Samstag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);1;109211;2;0;0;0;2;0;2;1;2;7;7;14;12;8;12;7;3;14;7;5;4;10;2;3;124
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-10-20;Samstag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);4;109214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-10-20;Samstag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);5;109215;9;9;7;5;3;4;16;25;50;58;71;79;83;87;65;79;83;78;59;46;26;25;33;28;1028
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-10-21;Sonntag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);2;109212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-10-21;Sonntag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);6;109216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-10-23;Dienstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";1;109211;0;0;0;0;4;0;3;28;31;9;13;18;8;21;18;19;22;14;11;7;8;0;3;0;237
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-10-23;Dienstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";2;109212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-10-23;Dienstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";4;109214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-10-25;Donnerstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";2;109212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-10-27;Samstag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);3;109213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-10-30;Dienstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";3;109213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
